535,429,473,0,0,0,0,0,745,777,883,835,794,910,1023,866,814,821,783,726,732,1023,912,727,0,0,0,0,0,0,0,0,1462026531.15
535,429,473,5,6,9,4,5,746,777,883,835,796,910,1023,867,815,821,783,725,733,1023,912,728,0,0,0,0,0,0,0,0,1462026531.29
535,429,473,10,11,15,6,5,745,777,883,836,795,910,1023,867,814,820,782,724,732,1023,912,727,0,0,0,2,0,0,0,0,1462026531.42
535,429,472,0,0,0,0,0,744,776,882,835,795,909,1023,867,813,819,782,724,732,1023,913,727,0,1,0,0,0,0,0,0,1462026531.57
534,429,472,0,0,0,0,0,746,776,883,836,794,910,1023,868,815,821,781,725,731,1023,913,728,0,0,0,0,0,0,0,0,1462026531.7
535,430,472,12,12,15,7,6,745,776,883,835,794,909,1023,866,813,820,783,725,731,1023,914,728,0,0,0,0,0,0,0,0,1462026531.86
535,430,473,10,11,14,6,5,745,777,883,836,795,910,1023,867,811,821,783,725,730,1023,912,726,0,0,0,0,0,0,0,0,1462026531.99
535,429,472,0,0,0,0,0,745,776,883,836,794,910,1023,867,814,820,783,725,732,1023,913,727,0,0,0,0,0,0,0,0,1462026532.11
535,428,472,6,7,10,5,5,747,776,883,837,795,910,1023,867,813,821,783,726,731,1023,913,727,0,0,0,0,0,0,0,0,1462026532.25
535,428,473,0,0,0,0,0,746,776,882,836,794,908,1023,868,813,819,782,725,731,1023,912,726,0,0,0,0,0,0,0,0,1462026532.45
534,429,472,1,1,1,1,1,746,776,883,840,794,908,1023,868,814,819,783,725,731,1023,913,726,0,0,0,0,0,0,0,0,1462026532.57
535,429,472,2,2,3,2,2,746,777,884,837,795,910,1023,868,814,821,784,726,732,1023,914,727,0,0,0,0,0,0,0,0,1462026532.69
534,429,473,5,5,7,4,3,745,775,883,837,795,907,1023,868,814,822,782,726,732,1023,915,728,0,0,0,0,0,0,0,0,1462026532.8
534,429,473,4,5,8,3,4,746,776,883,836,793,910,1023,868,813,820,783,726,732,1023,913,727,0,0,0,0,0,0,0,0,1462026532.92
535,429,472,4,6,7,3,4,745,775,881,836,794,911,1023,867,813,821,784,726,732,1023,914,727,0,0,0,0,0,0,0,0,1462026533.04
534,429,473,9,9,11,3,3,747,776,883,836,794,909,1023,867,813,818,782,727,732,1023,914,726,0,0,0,0,0,0,0,0,1462026533.18
534,428,473,3,2,2,0,0,747,776,883,836,794,910,1023,868,813,821,783,726,731,1023,912,727,0,0,0,0,0,0,0,0,1462026533.3
535,429,473,2,1,0,0,0,744,774,879,836,790,907,1023,867,812,819,782,726,732,1023,912,726,0,0,0,0,0,0,0,0,1462026533.41
535,429,472,0,0,0,0,0,748,775,883,837,794,910,1023,868,812,820,783,727,733,1023,914,727,0,0,0,0,0,0,0,0,1462026533.53
535,429,473,1,0,0,1,0,747,775,883,837,792,910,1023,868,812,820,783,727,732,1023,913,727,0,0,0,0,0,0,0,0,1462026533.65
535,429,473,10,11,14,6,5,747,775,883,837,793,910,1023,868,813,821,782,726,732,1023,914,727,0,0,0,0,0,0,0,0,1462026533.78
534,429,473,9,10,13,5,4,745,774,883,837,792,909,1023,867,812,820,783,726,732,1023,913,727,0,0,0,0,0,0,0,0,1462026533.89
534,429,473,0,0,0,0,0,746,774,884,837,793,909,1023,869,813,820,783,726,732,1023,912,729,0,0,0,0,0,0,0,0,1462026534.03
534,429,473,7,8,10,6,5,746,774,882,836,793,908,1023,867,812,821,782,727,732,1023,913,728,0,0,0,0,0,0,0,0,1462026534.15
535,429,473,9,9,12,4,3,746,773,882,837,792,911,1023,867,811,822,784,727,731,1023,913,727,0,0,0,0,0,0,0,0,1462026534.29
534,429,472,0,0,0,0,0,746,774,883,836,793,909,1023,868,812,821,784,727,731,1023,913,728,0,0,0,0,0,0,0,0,1462026534.42
534,429,472,2,1,1,1,0,746,774,883,837,793,912,1023,867,813,821,784,727,732,1023,912,728,1,0,0,0,0,0,0,0,1462026534.53
534,429,473,0,0,0,0,0,746,773,883,836,793,910,1023,868,813,821,783,725,731,1023,912,728,0,0,0,0,0,0,0,0,1462026534.65
535,428,472,11,12,15,7,7,747,774,883,837,793,911,1023,868,812,821,782,726,731,1023,912,728,0,0,0,0,0,0,0,0,1462026534.77
535,429,473,6,8,10,5,4,742,771,878,832,788,906,1023,862,808,817,779,722,727,1023,906,724,0,0,0,0,0,0,0,0,1462026534.9
535,428,472,11,11,15,6,5,747,774,885,839,794,911,1023,868,814,822,785,727,732,1023,912,728,0,0,0,0,0,0,0,0,1462026535.02
535,429,473,11,10,11,4,4,745,775,884,837,792,909,1023,867,813,822,784,727,732,1023,913,728,0,0,0,0,0,0,0,0,1462026535.14
534,429,473,10,11,13,5,4,746,774,884,836,793,908,1023,868,812,821,783,726,732,1023,911,728,0,0,0,0,0,0,0,0,1462026535.26
535,428,472,9,10,13,4,3,745,773,881,834,792,908,1023,866,812,821,783,726,732,1023,912,728,0,0,0,0,0,0,0,0,1462026535.38
534,429,473,9,10,14,5,4,746,774,884,837,793,908,1023,868,813,823,783,727,731,1023,912,728,0,0,0,0,0,0,0,0,1462026535.49
535,429,473,9,10,14,6,5,746,773,884,837,794,907,1023,867,813,822,782,725,731,1023,911,727,0,0,0,0,0,0,0,0,1462026535.62
536,430,472,4,5,10,3,3,746,773,883,837,794,908,1023,867,813,822,783,726,732,1023,912,728,0,0,0,0,0,0,0,0,1462026535.74
535,429,473,9,10,13,5,5,746,773,884,839,794,907,1023,868,814,822,783,726,732,1023,913,728,0,0,0,0,0,0,0,0,1462026535.86
534,429,474,9,11,13,5,5,745,773,883,838,794,908,1023,867,813,822,781,725,731,1023,912,728,0,0,0,0,0,0,0,0,1462026535.97
535,429,473,9,10,13,5,5,746,773,884,838,794,909,1023,866,812,821,783,725,731,1023,911,728,0,0,0,0,0,0,0,0,1462026536.09
535,429,473,9,9,11,4,2,746,774,884,838,794,908,1023,868,813,823,784,726,732,1023,910,728,0,0,0,0,0,0,0,0,1462026536.21
534,428,473,10,11,14,6,5,746,774,883,837,794,909,1023,866,812,822,783,725,732,1023,911,728,0,0,0,0,0,0,0,0,1462026536.34
535,428,472,1,0,0,0,0,746,774,884,838,792,910,1023,867,812,822,783,725,732,1023,911,728,0,0,0,0,0,0,0,0,1462026536.46
535,429,473,0,0,0,0,1,743,774,883,837,791,908,1023,867,811,823,783,725,732,1023,912,728,0,0,0,0,0,0,0,0,1462026536.58
534,429,472,1,1,0,0,0,744,773,883,837,792,907,1023,867,811,822,783,725,732,1023,912,728,0,0,0,0,0,0,0,0,1462026536.7
535,429,473,1,0,0,0,0,745,773,883,836,790,908,1023,866,810,821,783,725,731,1023,911,728,0,0,0,0,0,0,0,0,1462026536.82
535,429,473,3,3,3,1,0,745,774,883,837,793,910,1023,866,812,821,783,725,732,1023,911,729,0,0,0,0,0,0,0,0,1462026536.95
533,429,472,3,4,6,4,4,744,774,883,836,791,911,1023,866,812,821,783,725,732,1023,911,729,0,0,0,0,0,0,0,0,1462026537.07
535,429,473,11,12,14,6,5,744,774,884,837,793,910,1023,867,813,822,783,728,732,1023,911,728,0,0,0,0,0,0,0,0,1462026537.19
534,430,472,10,11,15,6,5,745,774,884,837,793,911,1023,867,814,822,784,725,733,1023,912,728,0,0,0,0,0,0,0,0,1462026537.31
535,429,473,9,10,14,5,5,745,774,883,837,792,912,1023,866,812,822,783,725,732,1023,911,728,0,0,0,0,0,0,0,0,1462026537.42
536,429,472,6,5,10,4,4,746,773,883,837,792,910,1023,866,813,822,785,725,732,1023,911,727,0,0,0,0,0,0,0,0,1462026537.54
535,428,473,6,7,10,5,4,745,774,883,836,792,910,1023,866,813,823,783,725,731,1023,910,727,0,0,0,0,0,0,0,0,1462026537.67
535,429,472,4,5,8,3,4,748,773,884,835,794,909,1023,865,811,822,784,726,733,1023,910,727,0,0,0,0,0,0,0,0,1462026537.79
535,429,473,5,6,9,4,3,746,773,884,837,793,911,1023,867,812,823,784,725,732,1023,911,728,0,0,0,0,0,0,0,0,1462026537.9
535,429,473,8,8,14,5,5,743,773,883,836,789,909,1023,867,811,822,783,725,733,1023,912,728,0,0,2,0,0,0,0,0,1462026538.02
535,429,473,9,10,14,6,5,745,773,884,837,792,911,1023,867,811,822,783,724,732,1023,911,728,0,0,0,0,0,0,0,0,1462026538.14
535,429,473,4,5,7,3,3,745,775,884,837,793,912,1023,865,811,819,781,724,733,1023,910,729,0,0,0,0,0,0,0,0,1462026538.25
535,429,473,10,11,14,6,5,745,774,884,835,792,911,1023,865,811,822,784,724,733,1023,910,728,0,0,0,0,0,0,0,0,1462026538.39
534,429,473,10,11,14,8,4,746,774,883,837,794,911,1023,866,811,822,783,724,733,1023,911,729,0,0,0,0,0,0,0,0,1462026538.51
535,428,472,10,11,14,5,4,746,775,884,837,793,912,1023,866,812,822,784,724,733,1023,910,729,0,0,0,0,0,0,0,0,1462026538.63
534,429,473,9,10,14,5,4,745,775,883,837,792,913,1023,866,812,822,783,724,732,1023,911,729,0,0,0,0,0,0,0,0,1462026538.74
535,429,473,10,11,13,5,4,745,775,883,837,792,912,1023,865,811,822,783,723,733,1023,912,729,0,0,0,0,0,0,0,0,1462026538.86
534,429,472,0,0,0,0,0,747,775,883,837,794,912,1023,865,811,822,784,724,734,1023,912,729,0,0,0,0,0,0,0,0,1462026539.0
535,429,472,1,0,0,0,0,746,775,882,838,792,911,1023,865,811,822,783,724,734,1023,912,729,0,0,0,0,0,0,0,0,1462026539.12
535,429,472,4,2,3,0,0,746,774,883,839,794,912,1023,866,811,822,784,725,735,1023,913,730,0,0,0,0,0,0,0,0,1462026539.23
535,429,473,0,0,0,0,1,747,775,882,838,793,911,1023,866,810,821,783,725,734,1023,912,730,0,0,0,0,0,0,0,0,1462026539.35
535,429,472,6,4,4,1,1,746,774,882,838,794,912,1023,865,811,822,783,724,734,1023,912,730,0,0,0,0,0,0,0,0,1462026539.46
534,429,472,3,3,3,1,0,746,775,883,838,794,911,1023,865,812,821,784,725,735,1023,913,730,0,0,0,0,0,0,0,0,1462026539.58
535,429,473,6,8,10,5,5,746,775,882,838,794,912,1023,866,812,823,784,725,735,1023,912,730,0,0,0,0,0,0,0,0,1462026539.71
534,429,473,0,0,0,0,0,746,775,882,838,795,913,1023,865,810,822,784,724,735,1023,913,731,0,0,0,0,0,0,0,0,1462026539.83
535,429,473,4,4,3,1,0,747,774,882,839,794,912,1023,865,811,823,784,724,734,1023,912,731,0,0,0,0,0,0,0,0,1462026539.95
535,429,472,2,1,1,0,0,747,774,882,839,795,911,1023,866,811,822,784,724,733,1023,913,731,0,0,0,0,0,0,0,0,1462026540.06
535,430,472,5,5,5,2,2,747,775,882,840,794,910,1023,863,810,824,783,724,736,1023,910,730,0,0,0,0,0,0,0,0,1462026540.18
534,429,473,4,3,4,1,1,746,775,882,840,795,912,1023,864,811,821,782,723,734,1023,913,730,0,0,0,0,0,0,1,0,1462026540.3
535,429,472,0,0,0,0,0,746,771,881,840,793,909,1023,863,811,821,783,723,733,1023,913,730,0,0,0,0,0,0,0,0,1462026540.43
535,429,473,2,3,3,2,2,747,775,882,839,795,909,1023,865,811,821,783,724,734,1023,914,731,0,0,0,0,0,0,0,0,1462026540.55
535,430,473,11,12,14,6,6,747,774,882,839,795,908,1023,865,811,822,782,724,734,1023,913,731,0,0,0,0,0,0,0,0,1462026540.67
534,430,472,0,0,0,0,0,746,774,882,839,794,908,1023,865,810,822,782,723,734,1023,913,731,0,0,0,0,0,0,0,0,1462026540.85
535,429,472,1,0,0,0,0,747,776,882,838,795,911,1023,866,811,822,782,724,734,1023,913,731,0,0,0,0,0,0,0,0,1462026540.97
534,429,473,2,1,1,0,0,746,776,882,838,791,909,1023,865,811,823,783,724,734,1023,913,732,0,0,0,0,0,0,0,0,1462026541.08
535,428,472,0,0,0,0,0,744,773,881,835,791,907,1023,863,810,822,782,723,732,1023,912,731,0,0,0,0,0,0,0,0,1462026541.2
534,429,473,5,4,4,2,1,746,775,884,838,793,913,1023,866,812,823,781,723,733,1023,912,730,0,0,0,0,0,0,0,0,1462026541.31
535,429,473,2,2,1,0,0,747,775,884,839,793,912,1023,867,811,822,782,724,733,1023,913,731,0,0,0,0,0,0,0,0,1462026541.43
535,429,473,11,11,14,6,6,746,774,883,837,793,911,1023,865,812,822,782,723,732,1023,912,731,0,0,0,0,0,0,0,0,1462026541.58
534,429,473,10,11,14,5,4,745,775,883,838,793,911,1023,863,811,821,782,723,732,1023,912,731,0,0,0,0,0,0,0,0,1462026541.69
535,429,472,10,11,14,6,5,746,775,882,838,793,910,1023,866,813,822,783,724,733,1023,912,731,0,0,0,0,0,0,0,0,1462026541.81
534,430,473,9,10,13,5,4,746,774,883,839,792,907,1023,863,811,824,782,723,731,1023,911,732,0,0,0,0,0,0,0,0,1462026541.93
535,429,472,10,11,14,5,4,746,775,882,839,793,907,1023,865,811,821,781,724,732,1023,911,731,0,0,0,0,0,0,0,0,1462026542.04
535,429,473,10,11,14,6,5,746,774,882,839,793,909,1023,865,811,822,781,723,732,1023,911,732,0,0,2,0,0,0,0,0,1462026542.19
535,429,473,1,0,1,0,0,746,774,882,838,793,908,1023,866,810,821,782,722,731,1023,909,730,0,0,0,0,0,0,0,0,1462026542.3
534,429,473,1,1,1,0,0,742,772,882,838,792,907,1023,865,811,821,783,723,732,1023,912,731,0,0,0,0,0,0,0,0,1462026542.42
534,429,473,1,1,1,1,1,747,775,883,839,792,910,1023,866,812,821,782,723,732,1023,911,730,0,0,0,0,0,0,0,0,1462026542.54
535,429,473,1,0,0,0,0,747,775,884,840,793,910,1023,866,812,821,782,724,732,1023,911,731,0,0,0,0,0,0,0,0,1462026542.65
535,429,472,1,1,1,1,1,747,775,883,840,793,911,1023,866,811,820,783,724,732,1023,913,731,0,0,0,0,0,0,0,0,1462026542.79
535,428,472,11,12,15,7,6,748,775,884,838,794,909,1023,865,812,821,782,723,732,1023,911,731,0,0,0,0,0,0,0,0,1462026542.91
534,430,471,9,10,12,4,5,746,774,882,838,792,909,1023,865,812,821,781,723,732,1023,912,730,0,0,0,0,0,0,0,0,1462026543.03
534,429,472,3,3,3,0,0,747,775,883,839,793,907,1023,865,812,821,783,723,732,1023,912,730,0,0,0,0,0,0,0,0,1462026543.15
534,429,473,9,9,10,4,3,746,775,883,839,793,908,1023,866,812,821,782,724,733,1023,913,731,0,0,0,0,0,0,0,0,1462026543.26
535,430,472,9,10,12,5,4,747,775,883,838,793,908,1023,867,811,821,783,725,733,1023,914,731,0,0,0,0,0,0,0,0,1462026543.38
535,429,473,8,9,13,5,5,748,775,884,839,794,910,1023,867,812,822,784,723,731,1023,912,731,0,0,0,0,0,0,0,0,1462026543.51
536,429,472,5,6,9,4,3,747,774,883,838,793,908,1023,867,812,821,783,723,732,1023,913,732,0,0,0,0,0,0,0,0,1462026543.62
535,430,473,8,9,12,5,5,747,774,883,838,793,910,1023,867,812,821,783,724,731,1023,913,732,0,0,0,0,0,0,0,0,1462026543.74
533,429,472,7,8,11,5,4,748,775,883,839,793,910,1023,866,813,821,783,724,732,1023,913,731,0,0,0,0,0,0,0,0,1462026543.86
534,429,472,3,5,7,3,3,747,775,883,839,792,910,1023,867,813,822,783,724,731,1023,913,731,0,0,0,0,0,0,0,0,1462026543.97
535,429,472,3,5,7,6,3,747,774,883,838,793,909,1023,867,812,820,782,723,731,1023,913,731,0,0,0,0,0,0,0,0,1462026544.09
535,428,473,0,0,0,0,0,748,776,883,839,793,911,1023,867,812,821,782,723,731,1023,913,731,0,0,0,0,0,0,0,0,1462026544.22
535,429,473,11,13,17,7,7,747,776,882,839,793,911,1023,867,812,821,782,723,731,1023,912,732,0,0,0,0,0,0,0,0,1462026544.34
535,429,472,10,11,14,5,4,746,775,881,837,793,913,1023,868,812,821,783,723,731,1023,911,731,0,0,0,0,0,0,0,0,1462026544.46
535,429,472,7,8,11,5,4,747,778,883,838,793,911,1023,867,811,824,781,723,731,1023,912,731,0,0,0,2,0,0,0,0,1462026544.57
534,428,472,0,0,1,0,0,747,775,882,837,793,912,1023,867,812,821,782,723,731,1023,910,730,0,0,0,0,0,0,0,0,1462026544.7
534,429,473,2,1,2,0,1,747,776,884,838,794,913,1023,867,811,820,781,723,731,1023,911,730,0,0,0,0,0,0,0,0,1462026544.84
534,430,471,1,1,3,1,0,746,776,883,838,793,913,1023,868,812,822,782,724,732,1023,912,732,0,0,0,0,0,0,0,0,1462026544.95
535,430,473,11,12,15,7,6,746,775,883,839,793,914,1023,867,812,821,782,723,732,1023,911,731,0,0,0,0,0,0,0,0,1462026545.09
535,429,472,8,9,12,4,4,747,776,883,840,793,915,1023,868,812,822,782,724,733,1023,912,731,0,0,0,0,0,0,0,0,1462026545.21
535,429,472,0,0,0,0,0,746,775,883,838,792,914,1023,868,812,821,783,724,731,1023,911,730,0,0,0,1,0,0,0,0,1462026545.35
535,429,472,3,2,1,0,0,747,776,884,839,794,916,1023,869,812,821,781,723,731,1023,912,731,0,0,0,0,0,0,0,0,1462026545.47
535,429,472,6,6,8,5,5,746,774,882,837,792,916,1023,867,811,821,782,723,731,1023,911,730,0,0,2,0,0,0,0,0,1462026545.66
535,429,473,3,4,6,3,3,746,775,884,836,792,913,1023,867,811,822,782,722,730,1023,910,730,0,0,0,0,0,0,0,2,1462026545.77
534,429,472,10,11,14,6,5,747,774,884,835,792,915,1023,868,813,822,783,724,732,1023,910,732,0,0,0,0,0,0,0,0,1462026545.89
535,429,473,10,11,14,5,5,747,775,885,836,793,913,1023,868,812,821,782,724,731,1023,910,730,0,0,0,0,0,0,0,0,1462026546.01
535,430,472,10,11,14,5,4,747,775,884,836,793,914,1023,868,812,821,782,723,730,1023,910,731,0,0,0,0,0,0,0,0,1462026546.13
535,429,473,10,10,13,5,4,747,775,884,836,793,913,1023,868,811,821,782,723,730,1023,910,727,0,0,0,0,0,0,0,0,1462026546.24
535,429,473,10,10,13,4,3,746,774,883,835,792,912,1023,866,812,820,783,723,731,1023,910,731,0,0,0,0,0,0,0,0,1462026546.38
535,429,473,0,0,0,0,0,747,776,882,836,792,914,1023,868,812,820,782,723,730,1023,910,731,0,0,0,0,0,0,0,0,1462026546.5
535,429,472,1,0,0,0,0,747,775,885,836,793,913,1023,867,812,820,782,724,731,1023,908,731,0,0,0,0,0,0,0,0,1462026546.62
534,429,472,1,1,1,0,0,747,775,885,836,794,911,1023,867,811,822,781,724,732,1023,911,731,0,0,0,0,0,0,0,0,1462026546.73
534,429,472,0,0,1,0,0,747,775,885,836,792,916,1023,866,811,820,782,723,731,1023,911,731,0,0,0,0,0,0,0,0,1462026546.85
535,428,473,1,0,0,0,0,747,775,885,837,793,914,1023,868,811,821,781,725,729,1023,909,730,0,1,0,0,0,0,0,0,1462026546.98
535,429,473,5,6,9,5,5,747,775,885,836,792,914,1023,866,812,821,781,724,731,1023,909,731,0,0,0,0,0,0,0,0,1462026547.11
535,429,473,5,6,9,4,4,746,775,884,836,792,915,1023,867,812,821,782,723,731,1023,911,731,0,0,2,0,0,0,0,0,1462026547.22
534,429,472,1,1,1,0,1,747,776,885,836,792,914,1023,867,812,820,782,724,733,1023,911,731,0,0,0,0,0,0,0,0,1462026547.34
535,428,474,0,1,2,3,1,746,775,884,836,793,916,1023,868,813,820,782,724,732,1023,910,732,0,0,0,0,0,0,0,0,1462026547.46
534,429,473,1,1,1,0,0,746,775,885,836,792,915,1023,867,811,819,782,724,732,1023,911,731,0,0,0,0,0,0,0,0,1462026547.57
535,428,473,1,1,0,0,0,745,775,884,835,793,914,1023,867,812,821,781,723,732,1023,909,730,0,0,0,0,0,0,0,0,1462026547.7
535,429,473,3,2,0,0,0,746,775,882,835,793,912,1023,867,813,821,782,723,732,1023,911,731,0,0,0,0,0,0,0,0,1462026547.83
535,429,472,1,0,0,0,0,746,776,885,835,792,914,1023,867,811,820,781,724,732,1023,911,731,0,0,0,0,0,0,0,0,1462026547.95
535,429,474,0,0,0,1,0,745,776,883,835,792,913,1023,867,812,821,782,724,732,1023,911,731,0,0,0,0,0,0,0,0,1462026548.07
535,429,473,2,2,3,2,2,746,777,885,837,793,914,1023,867,812,821,783,724,732,1023,910,731,0,0,0,0,0,0,0,0,1462026548.19
534,430,473,11,11,15,6,6,746,775,884,836,793,915,1023,866,811,820,782,723,731,1023,911,730,0,0,0,0,0,0,0,0,1462026548.33
536,429,473,8,8,10,3,2,745,776,884,836,793,915,1023,866,812,821,782,723,732,1023,912,730,0,0,0,0,0,0,0,0,1462026548.45
534,429,473,9,9,12,5,4,745,776,884,836,793,916,1023,867,813,822,782,723,732,1023,912,732,0,0,0,0,0,0,0,0,1462026548.56
535,428,473,9,8,11,4,4,746,775,884,837,793,914,1023,866,812,822,783,724,732,1023,912,731,0,0,0,0,0,0,0,0,1462026548.68
535,428,472,9,9,11,3,3,745,775,883,836,794,916,1023,866,812,821,783,723,731,1023,910,732,0,0,0,0,0,0,0,0,1462026548.8
535,429,473,9,10,12,4,4,743,774,883,835,791,915,1023,865,812,821,783,723,732,1023,912,731,0,0,0,0,0,0,0,0,1462026548.93
535,430,472,0,0,0,0,0,746,776,884,837,793,914,1023,865,812,821,783,723,731,1023,912,731,0,0,0,0,0,0,0,0,1462026549.05
534,429,473,2,3,5,3,4,747,776,885,837,793,915,1023,866,812,821,783,724,732,1023,912,732,0,0,0,0,0,0,0,0,1462026549.17
535,429,473,8,8,11,8,5,745,775,884,837,793,913,1023,866,813,821,783,724,732,1023,913,733,0,0,0,0,0,0,0,0,1462026549.29
534,429,473,1,2,4,2,2,746,775,885,838,794,914,1023,866,813,821,784,724,732,1023,911,733,0,0,0,0,0,0,0,0,1462026549.41
535,429,472,1,1,1,0,0,746,775,885,836,793,915,1023,866,813,820,782,723,729,1023,909,730,0,0,0,0,0,2,0,0,1462026549.52
535,429,473,11,12,14,6,6,746,775,885,837,793,915,1023,866,813,822,784,724,731,1023,912,732,0,0,0,0,0,0,0,0,1462026549.68
535,428,472,10,11,14,5,5,746,775,883,836,793,916,1023,865,811,821,783,724,731,1023,911,732,0,0,0,0,0,0,0,0,1462026549.79
535,429,473,10,11,15,6,5,747,775,885,836,792,916,1023,867,813,820,783,723,731,1023,912,732,0,0,0,0,0,0,0,0,1462026549.91
535,429,473,8,9,13,5,5,745,775,884,837,793,917,1023,866,813,821,783,723,730,1023,909,730,0,0,0,0,0,0,0,0,1462026550.02
535,429,472,11,11,14,5,4,746,775,885,836,793,916,1023,867,811,821,783,724,731,1023,912,732,0,0,0,0,0,0,0,0,1462026550.16
535,430,473,10,11,14,6,5,745,775,884,836,793,915,1023,866,812,821,783,722,730,1023,912,730,0,0,0,0,0,0,0,0,1462026550.28
535,429,472,8,8,9,2,1,746,775,885,836,793,917,1023,866,812,821,784,724,731,1023,913,732,0,0,2,0,0,0,0,0,1462026550.4
535,429,472,9,9,12,5,4,745,775,883,836,791,916,1023,868,812,821,783,725,731,1023,912,732,0,0,0,0,0,0,0,0,1462026550.51
535,429,473,10,10,13,5,4,745,774,883,835,791,915,1023,866,812,821,783,725,731,1023,912,731,0,0,0,0,0,0,0,0,1462026550.63
534,429,473,10,11,14,5,5,747,774,884,836,793,915,1023,866,812,822,783,724,730,1023,909,730,0,0,0,0,0,0,0,0,1462026550.74
535,429,473,11,12,14,5,4,745,775,884,836,793,914,1023,865,812,820,782,724,731,1023,911,731,0,0,0,0,0,0,0,0,1462026550.88
534,429,473,10,11,14,5,5,746,775,885,836,791,914,1023,866,813,821,783,725,731,1023,911,732,0,0,0,0,0,0,0,0,1462026550.99
535,429,472,9,10,13,4,4,746,775,885,835,792,914,1023,866,814,822,782,725,732,1023,912,732,0,0,0,0,0,0,0,0,1462026551.11
535,429,473,10,11,14,6,5,746,774,884,835,793,912,1023,865,813,822,782,725,732,1023,911,732,0,0,0,0,0,0,0,0,1462026551.23
535,430,473,10,11,13,6,5,743,774,883,835,793,912,1023,865,812,822,782,724,730,1023,911,732,0,0,0,0,0,0,0,0,1462026551.34
535,429,472,9,10,14,5,5,747,774,885,836,793,915,1023,866,813,819,781,724,731,1023,910,732,0,0,0,0,0,0,0,0,1462026551.46
535,429,472,6,8,9,4,4,743,771,880,832,788,909,1023,862,808,818,779,722,727,1023,907,729,0,0,0,0,0,0,0,0,1462026551.59
535,429,472,8,8,9,2,2,743,771,881,832,788,909,1023,861,808,819,778,721,727,1023,907,728,0,0,0,0,0,0,0,0,1462026551.71
535,429,472,7,8,11,5,4,744,771,882,830,789,909,1023,863,810,818,779,722,728,1023,907,729,0,0,0,0,0,0,0,0,1462026551.82
534,429,472,0,0,0,0,0,743,770,880,832,788,907,1023,860,809,818,777,721,727,1023,905,729,0,0,0,0,0,0,0,0,1462026551.93
535,429,473,12,12,16,10,6,740,769,881,831,786,908,1023,860,808,818,779,721,728,1023,906,729,0,0,0,0,0,0,0,0,1462026552.04
535,429,473,7,8,11,5,4,744,771,881,834,789,909,1023,862,809,819,780,722,728,1023,908,729,0,0,0,0,0,0,0,0,1462026552.16
535,429,472,1,0,0,0,0,743,770,882,834,788,908,1023,861,808,818,779,721,728,1023,907,729,0,0,0,0,0,0,3,0,1462026552.26
